,id,name,city,state,zip,rating,review_count,latitude,longitude,categories,url
716,9r_wlLquH2SEOxBJTDU6yA,Aesthetics of Scottsdale,Scottsdale,AZ,85253,4.5,24,33.58054959063247,-111.9321958036198,"Medical Spas, Weight Loss Centers, Laser Hair Removal",https://www.yelp.com/biz/aesthetics-of-scottsdale-scottsdale-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
717,svwm4D36EmFiR3lf2fDULg,CleanSlate Tattoo Removal,Prescott Valley,AZ,86314,0.0,0,34.58815333,-112.32165167,Tattoo Removal,https://www.yelp.com/biz/cleanslate-tattoo-removal-prescott-valley?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
718,xi0hfbmNEuQwoV8tr32owA,Advanced Skin & Laser Center,Mesa,AZ,85215,5.0,2,33.4802515,-111.6856176,"Medical Spas, Vascular Medicine",https://www.yelp.com/biz/advanced-skin-and-laser-center-mesa-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
719,RpI7oyckqhbTJq_b6F6_Zg,Body Oasis Cosmetic Laser Solutions,Prescott,AZ,86301,2.5,8,34.5573006,-112.4716492,"Dermatologists, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/body-oasis-cosmetic-laser-solutions-prescott?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
720,m9iqRUgclcsQs-z8c2FTeA,Suddenly Slimmer Med Spa,Phoenix,AZ,85018,3.8,430,33.495061,-112.0097582,"Laser Hair Removal, Medical Spas, Waxing",https://www.yelp.com/biz/suddenly-slimmer-med-spa-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
721,A4ko860odN3d2iqeuCxcog,Runa Tattoos,Glendale,AZ,85308,0.0,0,33.6392552,-112.2145133,"Tattoo, Piercing, Tattoo Removal",https://www.yelp.com/biz/runa-tattoos-glendale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
722,y0nqgIH1NCP4U4_L1Q3CMA,Fine Arts Permanent Cosmetics,Chandler,AZ,85225,5.0,6,33.321966817021064,-111.80900346795464,"Permanent Makeup, Tattoo Removal",https://www.yelp.com/biz/fine-arts-permanent-cosmetics-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
723,sHuS3TcNtZzG6xGs9Cnlzw,Miracle Skin  Laser Spa,Phoenix,AZ,85032,0.0,0,33.600341,-112.013506,"Skin Care, Laser Hair Removal, Tattoo Removal",https://www.yelp.com/biz/miracle-skin-laser-spa-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
724,AV2K62vlTgKsc44F8OyipA,Trejo Beauty Bar,Tempe,AZ,85283,2.3,3,33.37789,-111.96357,"Skin Care, Tattoo Removal, Nail Salons",https://www.yelp.com/biz/trejo-beauty-bar-tempe?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
725,LVtg-ZW0PIn9P0RbTswTIA,BalayBROWS,Phoenix,AZ,85085,0.0,0,33.79620689797368,-112.12003163742357,"Permanent Makeup, Tattoo Removal, Eyebrow Services",https://www.yelp.com/biz/balaybrows-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
726,SbthhpeY9mStspaQGWbNiQ,Scottsdale Skin & Holistic Health,Scottsdale,AZ,85255,3.8,77,33.699254,-111.917712,"Naturopathic/Holistic, Skin Care, Medical Spas",https://www.yelp.com/biz/scottsdale-skin-and-holistic-health-scottsdale-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
727,mxRGaOr3Sh9XcDH__ugEjw,Posh Ink,Scottsdale,AZ,85260,5.0,9,33.565205593945805,-111.91547510728456,"Permanent Makeup, Tattoo Removal, Eyebrow Services",https://www.yelp.com/biz/posh-ink-scottsdale-5?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
728,f3IuLLDUAnSIc00yQk1pAw,Advanced Plastic Surgery Center,Prescott,AZ,86301,3.6,14,34.58293,-112.43452,"Cosmetic Surgeons, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/advanced-plastic-surgery-center-prescott?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
729,ZJ9lqpXD0Xz0RalX2ltUpA,Nally Family Practice,Surprise,AZ,85374,3.5,24,33.656046,-112.3799,"Family Practice, Tattoo Removal, Laser Hair Removal",https://www.yelp.com/biz/nally-family-practice-surprise?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
730,tTdUw3Cso7LTBpuII0VtDQ,Removery Tattoo Removal & Fading,Chandler,AZ,85225,3.7,3,33.29988,-111.8417544,Tattoo Removal,https://www.yelp.com/biz/removery-tattoo-removal-and-fading-chandler-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
731,HyFYuSblPvoh8f8thBO1Yw,Mermaid Medspas PC,Mesa,AZ,85206,5.0,1,33.39496,-111.72145,"Medical Spas, Cosmetics & Beauty Supply, Tattoo Removal",https://www.yelp.com/biz/mermaid-medspas-pc-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
732,6eTe2hzcj3NNMBGyFOLbng,Arizona Dermatology Group - Prescott,Prescott,AZ,86301,2.5,66,34.5612972,-112.4809261,"Dermatologists, Tattoo Removal, Plastic Surgeons",https://www.yelp.com/biz/arizona-dermatology-group-prescott-prescott?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
733,icOVUK04-SqdCSsdjXs60A,Epiphany Dermatology,Peoria,AZ,85382,2.9,49,33.68084,-112.22601,"Dermatologists, Skin Care, Medical Spas",https://www.yelp.com/biz/epiphany-dermatology-peoria?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
734,9QsD7ySOdZWMfROIaPgcLA,The Art of Spa,Phoenix,AZ,85086,1.0,1,33.863721,-112.137936,"Massage, Tattoo Removal, Body Contouring",https://www.yelp.com/biz/the-art-of-spa-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
735,dzjBfRoFm-tpDMmBRHeWmA,VeinMed Solutions,Chandler,AZ,85224,5.0,1,33.338275120604685,-111.85784354360293,"Laser Hair Removal, Skin Care, Tattoo Removal",https://www.yelp.com/biz/veinmed-solutions-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
736,vhF2q6CzMEvBjvVeOH7eBA,Barbara Denney Permanent Comsetics,Prescott,AZ,86303,2.7,14,34.583603,-112.343364,"Permanent Makeup, Hair Removal, Cosmetic Surgeons",https://www.yelp.com/biz/barbara-denney-permanent-comsetics-prescott?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
737,xvx5oIkJb7AsZ86LgkZEFw,Flawless Reflections Body and Skin Therapy,Mesa,AZ,85212,3.9,47,33.33438265875907,-111.59160088586697,"Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/flawless-reflections-body-and-skin-therapy-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
738,w61mKslBvUQtppwjhnn6mQ,Real Eyez Ink,Mesa,AZ,85210,0.0,0,33.399674,-111.852786,"Tattoo, Tattoo Removal, Piercing",https://www.yelp.com/biz/real-eyez-ink-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
739,G6ZjtRAbxBA4lQACYxKYXg,Desert Sky Dermatology - Mesa,Mesa,AZ,85209,3.5,14,33.379081360907044,-111.67898676115044,"Dermatologists, Tattoo Removal, Medical Spas",https://www.yelp.com/biz/desert-sky-dermatology-mesa-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
740,0LVDdXvdnqP5gz0B9Hu8YA,Arizona Laser & Skin,Phoenix,AZ,85048,3.8,18,33.3026897177842,-111.98419013443,"Laser Hair Removal, Cosmetic Surgeons, Medical Spas",https://www.yelp.com/biz/arizona-laser-and-skin-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
741,N1TSLodUVPBnpbE_FPC1XA,A Pretty Penny,Chandler,AZ,85224,5.0,3,33.33734631917971,-111.87702725993276,"Medical Spas, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/a-pretty-penny-chandler-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
742,Onn8JpGrdDA4p-4xArB3pQ,MarCutt Laser,Scottsdale,AZ,85254,5.0,1,33.638061,-111.928652,"Laser Hair Removal, Medical Spas",https://www.yelp.com/biz/marcutt-laser-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
743,jwlpvIPT3UfyOjg_Atv7ug,Sozo Laser,Peoria,AZ,85345,0.0,0,33.58079,-112.27027,"Laser Hair Removal, Tattoo Removal, Medical Spas",https://www.yelp.com/biz/sozo-laser-peoria?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
744,GPGxJbrQ5fZqYtlerElroA,Vivid Skin And Laser Center,Chandler,AZ,85226,4.4,143,33.306055,-111.939543,"Medical Spas, Laser Hair Removal, Eyelash Service",https://www.yelp.com/biz/vivid-skin-and-laser-center-chandler-5?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
745,6hVs8zKZiQ6TMneWGMTA1g,Eyebrow Ink,Scottsdale,AZ,85255,0.0,0,33.69823,-111.89288,"Cosmetology Schools, Tattoo Removal, Permanent Makeup",https://www.yelp.com/biz/eyebrow-ink-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
746,4Nyn8cHYQOcmSDFSb6dbRA,Clear Dermatology & Aesthetics Center,Scottsdale,AZ,85260,3.6,127,33.6391307,-111.8889507,"Dermatologists, Aestheticians",https://www.yelp.com/biz/clear-dermatology-and-aesthetics-center-scottsdale-5?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
747,vWwm-iBXwyMfAdQxTD67OA,D. R. Laser,Fountain Hills,AZ,85268,3.7,3,33.605862,-111.720887,"Laser Hair Removal, Skin Care, Body Contouring",https://www.yelp.com/biz/d-r-laser-fountain-hills-6?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
748,HZo4VG6MHmrNHYcCigHclw,Serenity Women's Care and Medical Aesthetics,Scottsdale,AZ,85260,4.3,56,33.58394,-111.90695,"Obstetricians & Gynecologists, Medical Spas, Weight Loss Centers",https://www.yelp.com/biz/serenity-womens-care-and-medical-aesthetics-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
749,ur3A9lJxxT9-Ng2icy_ndQ,Lovely Aesthetics,Phoenix,AZ,85051,0.0,0,33.53783,-112.15013,"Body Contouring, Laser Hair Removal",https://www.yelp.com/biz/lovely-aesthetics-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
750,eXNf8oOfO8h7qXMGvHmXpg,AZ Beauty Inkcorp,Queen Creek,AZ,85142,0.0,0,33.2238663,-111.62214905,"Permanent Makeup, Tattoo Removal, Eyebrow Services",https://www.yelp.com/biz/az-beauty-inkcorp-queen-creek?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
751,9wPffWjhzmF-l5Uf8iN_Kg,Elan Beauty,Gilbert,AZ,85295,0.0,0,33.305256,-111.759348,"Permanent Makeup, Tattoo Removal, Teeth Whitening",https://www.yelp.com/biz/elan-beauty-gilbert?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
752,SCV84nQ_5s73Lzm-gu9iMQ,Deseret Aesthetic & Lifestyle Institute,Mesa,AZ,85209,3.3,35,33.3779907226562,-111.67813873291,"Medical Spas, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/deseret-aesthetic-and-lifestyle-institute-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
753,R-5V_o-ifQy9WiOfyXtpuQ,Kdubskin,Scottsdale,AZ,85255,0.0,0,33.67369843,-111.88247681,"Medical Spas, Laser Hair Removal, Tattoo Removal",https://www.yelp.com/biz/kdubskin-scottsdale-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
754,7xob9k-4ytfPuphlClMmvA,"James Nachbar, MD, FACS",Scottsdale,AZ,85260,4.3,33,33.5839996337891,-111.88939666748,Cosmetic Surgeons,https://www.yelp.com/biz/james-nachbar-md-facs-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
755,Dn1khl_NGRNJptgyxX58-A,Innova Downtown,Phoenix,AZ,85004,0.0,0,33.4554,-112.06952,Laser Hair Removal,https://www.yelp.com/biz/innova-downtown-phoenix-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
756,DnNOUavfkp8uiL_WaRRuZw,Skin and Cancer Institute,Goodyear,AZ,85338,2.2,18,33.454481,-112.394706,"Dermatologists, Medical Spas, Cosmetic Surgeons",https://www.yelp.com/biz/skin-and-cancer-institute-goodyear?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
757,LJHY3wRHx2aRnzhJ8K6ktg,Zen Laser Center,Chandler,AZ,85224,0.0,0,33.3410149,-111.8591766,Laser Hair Removal,https://www.yelp.com/biz/zen-laser-center-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
758,PdvH90n-NddRV_93VMDl5g,Sonoma Oral & Facial Surgery,Gilbert,AZ,85297,4.2,38,33.281976,-111.688128,"Oral Surgeons, Cosmetic Surgeons, Sleep Specialists",https://www.yelp.com/biz/sonoma-oral-and-facial-surgery-gilbert?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
759,iURNptDNui1iAsbCjBersA,Epiphany Dermatology,Phoenix,AZ,85085,2.5,34,33.797487,-112.11414,"Dermatologists, Skin Care, Medical Spas",https://www.yelp.com/biz/epiphany-dermatology-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
760,B7YxjIj1z6srW6-To40AUw,Dermaster,Chandler,AZ,85224,5.0,10,33.3373102325218,-111.874404933452,"Skin Care, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/dermaster-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
761,h_-BlTbvl_BB8Dj_5Dcjcw,MD Beauty Spa,Scottsdale,AZ,85260,5.0,15,33.585725,-111.886662,"Medical Spas, Laser Hair Removal, Body Contouring",https://www.yelp.com/biz/md-beauty-spa-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
762,kJwjf6FzuKiNM0xhwcrDuw,Timeless at Tiffany's Medspa,Gilbert,AZ,85295,5.0,1,33.301464238644066,-111.75777887548529,"Medical Spas, Laser Hair Removal, Nutritionists",https://www.yelp.com/biz/timeless-at-tiffanys-medspa-gilbert?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
763,-glp6d-bORik5SODmr4ubw,Balance Hormone Center,Gilbert,AZ,85297,3.1,67,33.285478,-111.758575,"Weight Loss Centers, Tattoo Removal, Medical Spas",https://www.yelp.com/biz/balance-hormone-center-gilbert?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
764,YEsv5Zdpx7g6gj85jWC0Ng,AZ Laser Clinics,Mesa,AZ,85204,3.1,39,33.394959459522624,-111.7878762,"Laser Hair Removal, Skin Care, Medical Spas",https://www.yelp.com/biz/az-laser-clinics-mesa?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
765,HGO0Q0M75mzYkfCnDPb_rg,Permanent Beauty Group,Scottsdale,AZ,85255,0.0,0,33.692836987726885,-111.86205379517148,"Laser Hair Removal, Estheticians",https://www.yelp.com/biz/permanent-beauty-group-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
766,r1K6r0a-c2tqExwJjz7Jvg,Sea of Beauty Med Spa,San Tan Valley,AZ,85140,5.0,6,33.16466,-111.56604,"Medical Spas, Laser Hair Removal, Body Contouring",https://www.yelp.com/biz/sea-of-beauty-med-spa-san-tan-valley-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
767,lYPhcSg1Xsf8FIhvS2G_lw,Brows by Emily,Chandler,AZ,85225,0.0,0,33.32181934615631,-111.8090228,"Tattoo Removal, Tattoo, Permanent Makeup",https://www.yelp.com/biz/brows-by-emily-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
768,RUWrWcdlOa3WNimKgykZdQ,Desert Glow Aesthetics,Chandler,AZ,85226,2.6,5,33.294037,-111.901547,"Spray Tanning, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/desert-glow-aesthetics-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
769,Vi5ZiiPJfoEmjF1J4PdpnA,Derma Liax Laser Aesthetics,Tempe,AZ,85282,5.0,1,33.39242,-111.94531,"Laser Hair Removal, Aestheticians, Skin Care",https://www.yelp.com/biz/derma-liax-laser-aesthetics-tempe?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
770,IxvVOnCus7Vpl1-56zTZZw,R3 Anti-Aging & Medspa - Scottsdale,Scottsdale,AZ,85262,3.7,3,33.742067,-111.864358,"Medical Spas, IV Hydration, Laser Hair Removal",https://www.yelp.com/biz/r3-anti-aging-and-medspa-scottsdale-scottsdale-3?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
771,H_hMiEaUmy3g_MDqcXh92g,SJ Aesthetics,Tempe,AZ,85282,0.0,0,33.42424807257675,-111.9418692,"Laser Hair Removal, Medical Spas, Skin Care",https://www.yelp.com/biz/sj-aesthetics-tempe?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
772,TUZyrLx8gHu5Up1ItJMwDA,BIO - SKIN Med|Aesthetics,Mesa,AZ,85206,5.0,1,33.395339670998744,-111.71335247425804,"Laser Hair Removal, Skin Care, Medical Spas",https://www.yelp.com/biz/bio-skin-med-aesthetics-mesa-4?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
773,av_uzuYmCwKnHKnOLVmBKQ,Pure MedSpa,Gilbert,AZ,85233,5.0,14,33.363967,-111.793748,"Medical Spas, Laser Hair Removal, Body Contouring",https://www.yelp.com/biz/pure-medspa-gilbert?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
774,ANvrO0K71l1mlBQufAl3nQ,Holistic Rejuvenation,Phoenix,AZ,85028,0.0,0,33.59442692022985,-112.02315959060375,"Skin Care, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/holistic-rejuvenation-phoenix?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
775,l1c9RkvMyzIUQOIrump4vw,Lifestyle Health ,Scottsdale,AZ,85260,4.2,10,33.6359596252441,-111.865859985352,"Family Practice, Weight Loss Centers, Medical Spas",https://www.yelp.com/biz/lifestyle-health-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
776,caV3dt0z-IRzXvgfHOWeYQ,Empower Aesthetics and Wellness ,Chandler,AZ,85248,4.8,16,33.23386093892131,-111.83914582785488,"Medical Spas, Weight Loss Centers, Laser Hair Removal",https://www.yelp.com/biz/empower-aesthetics-and-wellness-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
777,qaVoOqgbhi0qqwigoQVFPQ,Syd's Esthetics,Chandler,AZ,85225,0.0,0,33.317382,-111.832182,"Estheticians, Waxing, Laser Hair Removal",https://www.yelp.com/biz/syds-esthetics-chandler?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
778,xJtMzm7rky88TA95yC2pew,Desert Sage Dermatology,Scottsdale,AZ,85255,2.0,1,33.671172028827016,-111.9096677974141,"Dermatologists, Medical Spas, Laser Hair Removal",https://www.yelp.com/biz/desert-sage-dermatology-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
779,ASJcM06URUPLst38O7F-ZA,Feelin Like a 10,Fountain Hills,AZ,85268,0.0,0,33.603417,-111.717908,"Tattoo Removal, Permanent Makeup, Eyelash Service",https://www.yelp.com/biz/feelin-like-a-10-fountain-hills?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
780,MGgWGBHEUkIOc3zc2xTKtQ,"Ageless Mi MedSpa, PLC",Scottsdale,AZ,85251,4.7,26,33.498241297703295,-111.91834602693744,"Skin Care, Acupuncture, Naturopathic/Holistic",https://www.yelp.com/biz/ageless-mi-medspa-plc-scottsdale-2?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
781,yFveg-9p8oON3UxzY2XdLA,Simmonds Plastic Surgery Care,Scottsdale,AZ,85260,3.4,14,33.63734337192383,-111.882115,"Medical Spas, Plastic Surgeons",https://www.yelp.com/biz/simmonds-plastic-surgery-care-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
782,sVCsTbT0iwmwfmxfl9yJ3A,ALOE MD SPA,Scottsdale,AZ,85260,0.0,0,33.582646,-111.8965894,"Medical Spas, Skin Care, Laser Hair Removal",https://www.yelp.com/biz/aloe-md-spa-scottsdale?adjust_creative=0NHrNXk52GBIGj3KwV99dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0NHrNXk52GBIGj3KwV99dg
